city,area,rooms,bathroom,parking_spaces,floor,animal,furniture,hoa,property_tax
4,362,4,5,2,-0.42857142857142855,1,0,-0.5211267605633803,0.02965860597439545
4,260,3,4,4,0.14285714285714285,1,1,4.173708920187793,0.0
4,400,6,4,3,-0.42857142857142855,1,0,-0.5211267605633803,0.08001422475106686
4,64,2,1,2,1.0,0,1,1.8544600938967135,0.012162162162162163
4,64,2,2,1,0.5714285714285714,0,0,0.5887323943661972,0.009815078236130868
1,100,2,2,1,1.1428571428571428,1,0,-0.5211267605633803,0.0
4,339,4,5,4,1.4285714285714286,1,1,2.107981220657277,0.05120910384068279
4,380,4,5,4,0.14285714285714285,1,0,3.2347417840375585,0.09484352773826459
4,30,1,1,0,-0.2857142857142857,1,1,-0.5211267605633803,0.0007467994310099574
4,57,2,1,1,0.5714285714285714,1,0,0.014084507042253521,0.0023826458036984356
4,345,2,3,2,0.14285714285714285,0,0,2.9107981220657275,0.02784495021337127
4,151,3,3,3,1.4285714285714286,1,0,1.2629107981220657,0.010384068278805121
4,45,1,1,0,-0.42857142857142855,1,0,-0.5211267605633803,0.001635846372688478
0,110,3,2,2,0.0,0,1,-0.004694835680751174,0.008819345661450925
4,30,1,1,1,0.0,1,1,0.13615023474178403,0.00032005689900426745
2,50,2,1,1,-0.14285714285714285,1,0,-0.4272300469483568,0.0
0,31,1,1,1,0.0,0,0,-0.004694835680751174,0.003271692745376956
0,200,4,4,2,0.2857142857142857,1,1,0.323943661971831,0.017780938833570414
4,52,2,2,1,-0.14285714285714285,1,1,-0.1539906103286385,0.0
4,189,3,4,3,0.7142857142857143,1,0,1.6384976525821595,0.0023826458036984356
3,220,4,2,1,0.5714285714285714,1,1,1.3568075117370892,0.01287339971550498
4,460,6,6,4,-0.42857142857142855,1,0,-0.5211267605633803,0.0038762446657183503
0,45,1,1,0,0.8571428571428571,1,0,-0.2535211267605634,0.0019559032716927457
3,90,3,1,0,0.14285714285714285,1,0,-0.17370892018779344,0.0038762446657183503
4,125,3,4,5,-0.42857142857142855,1,0,-0.5211267605633803,0.02368421052631579
0,410,4,4,4,-0.42857142857142855,1,1,-0.5211267605633803,0.016571834992887627
0,32,1,1,0,-0.42857142857142855,0,1,-0.004694835680751174,0.0
1,132,4,2,2,0.2857142857142857,1,0,0.507981220657277,0.005832147937411096
4,234,3,5,3,2.0,0,1,2.0610328638497655,0.04743954480796587
4,24,1,1,0,-0.42857142857142855,0,0,-0.5211267605633803,0.0
2,39,1,1,1,-0.14285714285714285,1,1,-0.20751173708920187,0.0003911806543385491
4,75,3,2,1,2.5714285714285716,1,0,-0.05070422535211268,0.0009957325746799432
4,219,3,2,2,-0.42857142857142855,1,0,-0.5211267605633803,0.005334281650071124
4,89,3,2,2,2.2857142857142856,1,0,0.323943661971831,0.006543385490753912
3,70,3,2,1,0.42857142857142855,1,0,0.048826291079812206,0.0034139402560455197
0,120,4,3,2,0.0,1,0,-0.5211267605633803,0.0
4,51,1,1,0,4.142857142857143,0,0,-0.11830985915492957,0.0013157894736842107
4,130,3,2,1,0.7142857142857143,1,0,1.732394366197183,0.007432432432432433
4,120,2,1,2,0.5714285714285714,1,0,0.09859154929577464,0.00042674253200568996
2,46,2,1,1,-0.42857142857142855,1,0,-0.2995305164319249,0.0005689900426742532
3,27,1,1,0,-0.14285714285714285,1,1,-0.5211267605633803,0.0008890469416785207
3,47,2,2,0,0.2857142857142857,1,1,0.4084507042253521,0.005618776671408251
4,178,3,2,1,-0.42857142857142855,1,1,-0.5211267605633803,0.004623044096728307
4,60,2,2,1,0.5714285714285714,1,1,0.06572769953051644,0.004445234708392603
0,50,2,1,1,0.0,1,0,-0.3051643192488263,0.0009957325746799432
1,96,3,2,2,0.42857142857142855,1,1,0.18309859154929578,0.004907539118065434
3,160,2,2,2,-0.2857142857142857,1,1,1.732394366197183,0.008890469416785207
4,480,4,5,3,-0.42857142857142855,1,0,1.5446009389671362,0.060455192034139404
4,77,2,2,1,0.42857142857142855,1,0,0.323943661971831,0.002844950213371266
4,94,3,3,2,0.0,1,1,0.6244131455399061,0.014046941678520627
4,380,3,5,4,-0.42857142857142855,1,0,-0.5211267605633803,0.042674253200568994
4,156,3,2,1,2.0,1,0,0.8873239436619719,0.0094950213371266
1,219,4,5,2,0.14285714285714285,1,1,1.3136150234741784,0.016785206258890472
4,87,3,2,4,1.5714285714285714,1,0,0.2300469483568075,0.0023826458036984356
0,118,4,2,1,-0.2857142857142857,1,0,0.04225352112676056,0.003947368421052632
3,205,2,2,0,1.2857142857142858,1,1,0.9436619718309859,0.00469416785206259
0,80,2,2,2,2.2857142857142856,0,0,0.37089201877934275,0.017816500711237554
4,220,4,5,3,0.2857142857142857,1,0,2.295774647887324,0.03556187766714083
4,70,1,1,0,0.14285714285714285,1,0,0.19248826291079812,0.005547652916073969
4,110,3,2,3,1.1428571428571428,1,0,0.5586854460093896,0.011877667140825037
4,170,3,5,3,0.5714285714285714,1,1,1.1220657276995305,0.021337126600284497
4,189,4,3,3,1.5714285714285714,1,0,2.5774647887323945,0.015647226173541966
4,23,1,1,1,1.2857142857142858,1,1,0.04225352112676056,0.003520625889046942
4,70,2,1,0,-0.14285714285714285,1,0,0.5117370892018779,0.0
4,420,3,3,4,0.5714285714285714,1,0,7.030985915492958,0.10440967283072547
3,30,1,1,0,0.0,1,0,-0.23943661971830985,0.0004623044096728308
4,200,3,2,3,-0.42857142857142855,1,0,-0.5211267605633803,0.008926031294452347
3,186,3,4,2,0.2857142857142857,1,0,2.295774647887324,0.016891891891891893
4,42,1,1,1,1.7142857142857142,1,0,0.12300469483568074,0.004374110953058322
4,384,4,6,4,0.0,0,1,2.7652582159624415,0.012233285917496445
4,110,1,3,2,0.42857142857142855,1,0,0.8873239436619719,0.014829302987197725
4,37,1,1,1,1.1428571428571428,1,1,0.2300469483568075,0.0
0,60,2,1,1,1.2857142857142858,0,0,-0.2535211267605634,0.0007112375533428165
4,45,2,2,0,-0.42857142857142855,0,0,-0.5211267605633803,0.0029871977240398294
4,49,1,1,1,0.14285714285714285,0,0,-0.0647887323943662,0.0
2,71,2,1,0,-0.14285714285714285,1,0,-0.5211267605633803,0.0
4,440,4,3,7,-0.42857142857142855,0,0,-0.5211267605633803,0.03854907539118066
2,148,3,2,2,0.0,1,1,1.5446009389671362,0.005938833570412519
3,290,4,3,1,0.42857142857142855,1,0,1.8262910798122065,0.01632290184921764
1,55,1,1,0,-0.2857142857142857,1,0,-0.004694835680751174,0.002027027027027027
4,55,1,1,1,0.42857142857142855,0,1,0.08169014084507042,0.0
2,240,3,3,7,-0.42857142857142855,1,1,-0.5211267605633803,0.012411095305832148
0,310,5,2,1,-0.42857142857142855,0,0,-0.5211267605633803,0.0073968705547652926
4,247,4,4,4,0.0,1,0,2.2018779342723005,0.024324324324324326
1,55,1,2,1,0.14285714285714285,0,0,0.17746478873239438,0.0026315789473684214
4,470,4,6,3,-0.42857142857142855,1,0,-0.5211267605633803,0.0403271692745377
1,55,2,1,1,-0.2857142857142857,1,0,-0.19248826291079812,0.002844950213371266
0,75,3,2,1,0.2857142857142857,1,0,-0.06384976525821597,0.0038762446657183503
4,155,3,4,2,1.5714285714285714,1,0,0.7934272300469484,0.014544807965860598
1,203,3,1,2,-0.42857142857142855,1,0,-0.5211267605633803,0.004160739687055477
2,41,1,1,1,-0.14285714285714285,1,0,-0.014084507042253521,0.001244665718349929
4,55,2,1,1,0.8571428571428571,1,0,0.09389671361502347,0.003556187766714083
3,230,3,2,1,-0.42857142857142855,1,0,-0.5211267605633803,0.0029871977240398294
3,65,2,2,0,-0.42857142857142855,0,0,-0.5211267605633803,0.0
4,147,3,3,3,0.2857142857142857,1,1,1.3568075117370892,0.03556187766714083
4,60,2,1,0,0.42857142857142855,1,0,-0.09859154929577464,0.0
0,56,3,1,1,0.14285714285714285,0,0,-0.22065727699530516,0.0021692745376955904
0,180,3,3,0,-0.42857142857142855,1,0,-0.5211267605633803,0.006401137980085349
4,57,2,2,2,0.2857142857142857,1,0,0.2619718309859155,0.006756756756756757
4,85,2,2,0,2.0,1,1,0.004694835680751174,0.008890469416785207
3,15,1,1,0,-0.14285714285714285,0,0,-0.5211267605633803,0.0
3,75,2,2,1,1.2857142857142858,1,0,0.22816901408450704,0.0
4,58,2,2,1,1.5714285714285714,1,0,-0.07042253521126761,0.0031294452347083927
4,286,4,5,4,1.2857142857142858,1,1,2.436619718309859,0.05618776671408251
3,90,2,2,1,0.14285714285714285,1,0,1.0375586854460095,0.01244665718349929
4,140,2,4,1,1.1428571428571428,1,0,1.5446009389671362,0.010668563300142249
0,55,2,1,0,-0.14285714285714285,0,0,-0.5211267605633803,0.0017780938833570415
4,60,2,1,0,0.0,1,0,-0.06384976525821597,0.0
4,352,4,4,4,-0.42857142857142855,0,1,-0.5211267605633803,0.017034139402560457
4,200,4,4,2,-0.42857142857142855,0,0,-0.5211267605633803,0.030227596017069702
4,104,2,2,2,0.7142857142857143,1,0,1.1690140845070423,0.013513513513513514
4,249,4,2,2,-0.42857142857142855,1,0,-0.5211267605633803,0.002027027027027027
1,46,1,1,0,0.2857142857142857,1,1,0.6995305164319249,0.0
1,139,3,5,3,0.0,1,1,0.5023474178403756,0.008250355618776671
0,53,2,1,0,0.42857142857142855,1,0,0.06666666666666667,0.002702702702702703
4,100,3,1,2,-0.42857142857142855,0,0,-0.5211267605633803,0.0029871977240398294
0,240,4,5,3,0.14285714285714285,1,0,0.3352112676056338,0.01244665718349929
1,100,3,2,2,0.0,1,0,0.30985915492957744,0.002844950213371266
2,60,2,1,0,-0.42857142857142855,0,0,-0.5211267605633803,0.0012091038406827881
4,70,3,2,1,0.42857142857142855,0,1,0.013145539906103286,0.005654338549075392
4,165,4,5,2,0.14285714285714285,1,1,1.8262910798122065,0.011201991465149361
4,139,3,2,2,-0.2857142857142857,0,0,0.9812206572769953,0.01155761024182077
4,145,3,4,3,-0.2857142857142857,0,0,0.6056338028169014,0.026671408250355622
4,250,4,4,4,0.8571428571428571,1,0,2.5774647887323945,0.03982930298719773
0,150,5,5,5,-0.42857142857142855,1,1,-0.5211267605633803,0.02969416785206259
2,147,3,3,3,-0.42857142857142855,1,0,-0.5211267605633803,0.0028805120910384073
4,40,2,1,1,-0.2857142857142857,1,0,0.13615023474178403,0.0
3,80,2,1,1,1.5714285714285714,1,0,0.4262910798122066,0.0017069701280227599
4,550,4,7,3,-0.42857142857142855,1,1,-0.5211267605633803,0.05867709815078237
3,80,2,2,1,0.14285714285714285,1,0,0.41784037558685444,0.00643669985775249
4,380,4,3,2,1.2857142857142858,0,1,4.643192488262911,0.03556187766714083
4,450,4,6,4,-0.42857142857142855,1,0,-0.5211267605633803,0.03705547652916074
4,172,3,4,3,0.2857142857142857,1,0,1.028169014084507,0.032005689900426744
2,63,2,2,1,0.7142857142857143,1,0,-0.051643192488262914,0.00021337126600284498
4,180,3,3,1,-0.42857142857142855,1,1,1.1549295774647887,0.010455192034139403
3,80,2,1,0,1.0,0,0,0.13615023474178403,0.003485064011379801
0,70,3,1,2,-0.2857142857142857,1,0,-0.4272300469483568,0.023719772403982934
0,65,3,1,1,-0.14285714285714285,1,1,-0.3568075117370892,0.0
4,105,2,1,0,-0.42857142857142855,1,0,-0.5211267605633803,0.004445234708392603
0,268,4,2,4,-0.2857142857142857,0,0,0.39436619718309857,0.013549075391180656
2,40,1,1,1,1.0,1,1,-0.323943661971831,0.0007112375533428165
4,45,2,2,0,-0.42857142857142855,0,0,-0.5211267605633803,0.0029871977240398294
4,15,1,1,0,-0.42857142857142855,0,0,-0.5211267605633803,0.0
2,33,1,1,0,-0.2857142857142857,1,0,-0.3145539906103286,0.0032005689900426746
2,48,1,1,0,0.14285714285714285,1,0,-0.2863849765258216,0.0007467994310099574
4,200,4,5,4,1.8571428571428572,1,0,1.9267605633802818,0.04089615931721195
2,199,3,4,3,0.5714285714285714,1,1,0.323943661971831,0.011877667140825037
2,50,2,1,1,0.0,1,0,-0.352112676056338,0.0
4,34,1,1,1,0.14285714285714285,0,0,-0.07511737089201878,0.0027382645803698436
3,36,1,1,0,1.0,1,0,-0.09859154929577464,0.001031294452347084
4,185,2,2,2,-0.42857142857142855,0,0,-0.5211267605633803,0.002098150782361309
3,77,2,2,2,-0.14285714285714285,1,0,0.4544600938967136,0.010704125177809389
1,120,3,1,1,0.0,0,0,0.0892018779342723,0.002844950213371266
4,40,1,1,0,-0.2857142857142857,1,0,-0.5211267605633803,0.005512091038406828
3,140,4,2,1,1.1428571428571428,1,0,1.3568075117370892,0.005938833570412519
3,80,1,1,0,-0.42857142857142855,0,0,-0.45539906103286387,0.0013513513513513514
4,87,1,1,2,1.5714285714285714,1,1,0.29577464788732394,0.005334281650071124
4,1000,4,5,7,0.2857142857142857,1,0,7.330516431924883,0.14829302987197726
4,170,3,2,2,-0.42857142857142855,1,0,-0.5211267605633803,0.0094950213371266
4,210,3,4,4,1.1428571428571428,1,1,1.3568075117370892,0.03556187766714083
0,430,4,5,3,0.5714285714285714,1,0,1.3051643192488263,0.01877667140825036
3,300,4,3,2,-0.2857142857142857,1,0,1.8262910798122065,0.0283072546230441
4,30,1,1,1,0.8571428571428571,1,0,-0.5201877934272301,0.0
4,16,1,1,0,0.7142857142857143,0,0,-0.22065727699530516,0.0
4,190,4,3,2,-0.42857142857142855,0,1,-0.5211267605633803,0.014758179231863443
4,80,2,2,1,0.7142857142857143,0,1,0.41784037558685444,0.008890469416785207
4,999,4,5,6,-0.42857142857142855,1,0,1.8262910798122065,0.08890469416785207
2,50,2,1,0,1.4285714285714286,1,1,-0.06291079812206572,0.001458036984352774
3,110,3,1,2,0.5714285714285714,1,0,0.6995305164319249,0.014829302987197725
1,87,4,2,2,0.14285714285714285,1,0,0.21502347417840376,0.0037695590327169277
4,229,4,2,3,-0.14285714285714285,1,1,0.5117370892018779,0.014544807965860598
4,59,2,2,1,-0.14285714285714285,1,0,0.19154929577464788,0.002667140825035562
4,40,1,1,1,0.2857142857142857,1,0,-0.04037558685446009,0.0004623044096728308
2,68,2,1,0,1.0,1,0,-0.03755868544600939,0.0025960170697012803
1,85,3,2,1,0.14285714285714285,1,0,0.1267605633802817,0.003911806543385491
1,62,2,2,2,0.2857142857142857,1,0,0.2300469483568075,0.0004978662873399716
3,65,1,1,1,0.7142857142857143,1,1,1.3568075117370892,0.008890469416785207
4,69,2,1,0,0.7142857142857143,1,0,0.5117370892018779,0.0
4,78,2,2,1,-0.14285714285714285,1,0,0.004694835680751174,0.0
4,57,2,2,1,0.7142857142857143,1,0,-0.18497652582159624,0.00469416785206259
4,250,3,3,2,-0.42857142857142855,0,0,-0.5211267605633803,0.01632290184921764
4,29,1,1,1,1.0,0,1,0.8873239436619719,0.007112375533428166
4,170,3,2,1,1.5714285714285714,0,0,0.4647887323943662,0.009352773826458037
2,40,1,1,0,-0.2857142857142857,1,0,-0.2112676056338028,0.005654338549075392
3,95,3,1,0,1.8571428571428572,1,0,0.4629107981220657,0.010064011379800855
4,300,6,8,3,-0.42857142857142855,1,0,-0.5211267605633803,0.06817211948790897
4,189,4,2,2,0.14285714285714285,1,0,1.3286384976525822,0.01987908961593172
4,300,4,3,4,0.8571428571428571,1,0,1.732394366197183,0.0
4,58,1,1,2,-0.14285714285714285,1,0,0.07981220657276995,0.0
4,380,4,5,5,-0.14285714285714285,1,0,5.582159624413146,0.04000711237553343
4,35,1,1,1,-0.2857142857142857,0,1,-0.10422535211267606,0.004409672830725462
2,43,1,1,1,2.142857142857143,1,1,0.04225352112676056,0.003556187766714083
1,42,1,1,1,1.8571428571428572,0,0,-0.07793427230046948,0.002667140825035562
3,70,2,1,0,0.0,1,0,0.1643192488262911,0.008534850640113799
4,26,1,1,1,0.8571428571428571,1,1,0.9530516431924883,0.007930298719772405
4,130,2,2,2,-0.42857142857142855,0,0,-0.5211267605633803,0.004374110953058322
1,64,2,2,2,6.857142857142857,1,0,0.2300469483568075,0.004587482219061167
4,68,2,1,1,1.7142857142857142,1,0,-0.03286384976525822,0.00032005689900426745
4,93,2,2,2,-0.14285714285714285,1,1,0.5737089201877934,0.01155761024182077
4,70,1,1,0,-0.14285714285714285,1,0,-0.07793427230046948,0.0
3,75,2,1,1,0.14285714285714285,1,1,-0.051643192488262914,0.0011735419630156474
4,167,3,2,1,1.5714285714285714,1,1,1.1690140845070423,0.017780938833570414
0,16,1,1,0,-0.2857142857142857,0,0,-0.5211267605633803,0.0017780938833570415
4,100,2,2,2,3.0,1,1,0.323943661971831,0.0006045519203413941
0,85,2,1,1,-0.2857142857142857,1,0,-0.3051643192488263,0.0021692745376955904
1,210,3,3,0,-0.42857142857142855,1,0,-0.5211267605633803,0.010668563300142249
4,130,3,2,2,0.42857142857142855,1,0,0.5117370892018779,0.007432432432432433
0,570,5,6,7,-0.42857142857142855,1,1,-0.5211267605633803,0.031045519203413943
2,58,2,2,2,1.4285714285714286,1,0,-0.07981220657276995,0.0
4,216,3,4,4,0.5714285714285714,1,1,1.6384976525821595,0.032005689900426744
3,130,3,2,1,0.8571428571428571,1,0,0.7464788732394366,0.007432432432432433
4,35,1,1,0,-0.2857142857142857,0,0,-0.5211267605633803,0.0017780938833570415
0,180,6,4,6,-0.42857142857142855,1,0,-0.5211267605633803,0.007432432432432433
4,50,1,1,1,2.0,0,1,0.1624413145539906,0.003556187766714083
3,60,2,1,1,-0.14285714285714285,1,0,-0.23943661971830985,0.0018847795163584639
4,280,4,5,4,-0.42857142857142855,1,0,-0.5211267605633803,0.01244665718349929
3,55,1,2,1,1.7142857142857142,1,1,0.13145539906103287,0.0017780938833570415
4,170,4,4,3,1.2857142857142858,1,1,3.2347417840375585,0.02965860597439545
4,57,2,1,1,0.2857142857142857,1,1,-0.004694835680751174,0.0022403982930298723
4,49,1,1,1,0.5714285714285714,1,1,1.1032863849765258,0.0
1,73,3,2,2,2.0,1,0,0.014084507042253521,0.004445234708392603
4,57,1,1,0,0.2857142857142857,1,1,-0.23943661971830985,0.0006045519203413941
2,132,6,4,2,2.142857142857143,1,0,0.2300469483568075,0.004160739687055477
4,104,3,3,2,0.0,0,1,0.3380281690140845,0.00903271692745377
4,144,3,3,2,-0.42857142857142855,1,1,-0.5211267605633803,0.0038762446657183503
1,70,1,2,1,-0.14285714285714285,0,0,-0.09859154929577464,0.001244665718349929
2,126,3,1,1,0.14285714285714285,1,0,0.5464788732394367,0.004445234708392603
4,47,2,1,1,-0.2857142857142857,0,0,0.004694835680751174,0.0
4,16,1,1,0,-0.42857142857142855,0,0,-0.5211267605633803,0.0
4,48,1,1,1,2.5714285714285716,0,1,0.5464788732394367,0.005903271692745377
3,137,3,3,1,-0.2857142857142857,1,1,0.5868544600938967,0.007610241820768137
4,53,2,1,1,0.7142857142857143,1,0,-0.1643192488262911,0.0011024182076813656
4,350,3,3,3,-0.42857142857142855,0,0,-0.5211267605633803,0.04594594594594595
4,152,4,3,3,1.4285714285714286,0,0,0.9877934272300469,0.0292674253200569
4,150,3,5,2,1.5714285714285714,1,0,0.8150234741784037,0.016073968705547656
4,30,1,1,0,2.142857142857143,0,0,0.03286384976525822,0.0
4,213,4,4,4,0.14285714285714285,1,0,1.5953051643192488,0.06169985775248934
1,256,4,5,4,0.7142857142857143,1,0,3.140845070422535,0.04150071123755335
0,154,3,2,1,-0.2857142857142857,1,0,-0.23943661971830985,0.005654338549075392
3,145,1,3,1,0.2857142857142857,0,1,0.6056338028169014,0.019096728307254625
0,240,4,4,6,1.4285714285714286,0,0,1.0751173708920188,0.038584637268847796
1,60,1,1,1,-0.2857142857142857,1,1,0.10328638497652583,0.0013157894736842107
4,215,3,4,4,1.0,1,0,2.5896713615023472,0.044523470839260317
4,89,3,3,0,0.8571428571428571,1,1,0.4084507042253521,0.0029871977240398294
4,480,4,5,2,-0.42857142857142855,1,1,-0.5211267605633803,0.08207681365576103
4,70,3,2,3,1.0,1,1,0.24225352112676057,0.00945945945945946
2,40,1,1,0,-0.14285714285714285,1,1,-0.4084507042253521,0.001244665718349929
2,60,2,2,0,0.0,1,0,-0.14553990610328638,0.0019559032716927457
0,40,1,1,2,1.1428571428571428,1,0,-0.06291079812206572,0.004480796586059745
4,300,5,5,2,-0.42857142857142855,1,0,-0.5211267605633803,0.007823613086770983
4,60,2,2,1,0.5714285714285714,1,1,0.18497652582159624,0.004623044096728307
4,106,3,2,0,0.42857142857142855,1,0,0.5483568075117371,0.0
2,55,1,1,1,0.0,1,0,-0.20187793427230047,0.0017780938833570415
4,60,2,1,1,0.42857142857142855,1,0,0.09859154929577464,0.003485064011379801
2,147,2,3,2,-0.14285714285714285,1,1,-0.14553990610328638,0.002667140825035562
2,83,2,2,1,0.2857142857142857,1,0,-0.09859154929577464,0.0023826458036984356
4,30,1,1,1,1.5714285714285714,0,1,-0.0892018779342723,0.003556187766714083
0,320,5,4,6,-0.42857142857142855,0,0,-0.5211267605633803,0.020768136557610242
3,560,5,6,4,1.5714285714285714,1,0,1.5352112676056338,0.04029160739687056
0,200,4,2,2,-0.14285714285714285,1,0,0.6807511737089202,0.015256045519203416
4,53,2,1,1,0.7142857142857143,1,1,0.37089201877934275,0.0
4,365,3,5,2,0.2857142857142857,1,1,1.3098591549295775,0.03197012802275961
4,20,1,1,0,-0.2857142857142857,1,1,0.044131455399061034,0.004623044096728307
4,90,2,2,1,0.0,1,0,0.41784037558685444,0.0017780938833570415
3,50,1,1,0,1.0,1,1,0.11737089201877934,0.0030227596017069706
4,180,3,4,4,0.14285714285714285,1,0,3.2347417840375585,0.050391180654338556
4,600,4,6,3,-0.42857142857142855,1,1,-0.3333333333333333,0.029054054054054056
2,160,3,2,2,-0.42857142857142855,1,0,-0.4272300469483568,0.002667140825035562
3,110,2,1,1,0.42857142857142855,0,0,0.6056338028169014,0.008890469416785207
4,260,3,2,3,1.0,1,0,2.295774647887324,0.03854907539118066
4,37,1,1,1,0.0,0,1,-0.06572769953051644,0.0004623044096728308
0,285,4,4,2,-0.42857142857142855,1,0,-0.5211267605633803,0.007112375533428166
4,100,2,1,0,-0.42857142857142855,0,0,-0.5211267605633803,0.0008890469416785207
3,100,2,3,0,1.2857142857142858,1,0,0.2300469483568075,0.013264580369843529
4,60,2,1,1,0.42857142857142855,1,0,0.4779342723004695,0.0
4,50,1,1,0,-0.42857142857142855,0,0,-0.5211267605633803,0.0012091038406827881
1,230,3,3,3,0.42857142857142855,1,0,2.483568075117371,0.0189900426742532
4,85,2,2,1,0.42857142857142855,1,1,0.6056338028169014,0.0023826458036984356
2,100,3,1,0,0.0,1,1,-0.2863849765258216,0.002098150782361309
4,95,3,2,1,1.0,0,1,0.4347417840375587,0.013513513513513514
4,350,3,4,6,-0.42857142857142855,1,0,-0.5211267605633803,0.02965860597439545
3,100,4,4,1,-0.42857142857142855,1,1,0.7464788732394366,0.0
4,150,3,4,1,-0.42857142857142855,1,0,-0.5211267605633803,0.017460881934566148
4,556,4,5,7,-0.42857142857142855,1,0,-0.5211267605633803,0.07322190611664296
4,600,4,5,6,-0.42857142857142855,1,0,-0.5211267605633803,0.3378378378378379
4,35,1,1,1,-0.2857142857142857,1,0,-0.5211267605633803,0.0010668563300142249
1,600,5,5,4,-0.42857142857142855,1,0,2.5774647887323945,0.032574679943100995
4,103,3,2,0,1.5714285714285714,1,0,0.37089201877934275,0.0013869132290184924
4,230,4,6,4,1.2857142857142858,1,0,2.1549295774647885,0.09452347083926033
4,146,3,2,2,1.5714285714285714,1,1,0.7934272300469484,0.021337126600284497
3,15,1,1,0,-0.42857142857142855,1,0,-0.47417840375586856,0.0
4,220,3,2,2,0.14285714285714285,1,0,2.3896713615023475,0.02489331436699858
4,430,4,6,2,1.8571428571428572,1,1,1.6948356807511737,0.010170697012802276
4,160,3,2,2,-0.42857142857142855,1,0,-0.5211267605633803,0.0094950213371266
1,55,1,1,1,0.5714285714285714,0,0,-0.3333333333333333,0.00032005689900426745
3,93,3,1,0,-0.42857142857142855,1,0,-0.14553990610328638,0.002489331436699858
4,140,3,3,2,1.0,1,0,1.3568075117370892,0.005938833570412519
4,36,1,1,1,0.14285714285714285,1,1,0.1539906103286385,0.004231863442389758
4,363,3,5,4,1.0,0,0,3.272300469483568,0.0395448079658606
4,470,5,4,6,-0.42857142857142855,1,0,-0.5211267605633803,0.023719772403982934
4,100,2,2,0,-0.42857142857142855,1,0,-0.5211267605633803,0.007823613086770983
4,143,3,2,3,0.5714285714285714,1,0,0.5117370892018779,0.022226173541963018
1,200,4,5,2,-0.42857142857142855,0,0,0.41784037558685444,0.0029871977240398294
4,250,4,5,2,2.0,1,1,1.3568075117370892,0.00032005689900426745
3,45,1,1,1,-0.14285714285714285,0,1,-0.47417840375586856,0.0017780938833570415
1,110,3,3,2,-0.42857142857142855,1,0,0.004694835680751174,0.0031294452347083927
4,80,2,2,2,-0.42857142857142855,1,0,-0.47417840375586856,0.006152204836415363
4,367,4,5,6,-0.2857142857142857,0,0,3.5953051643192486,0.07503556187766715
0,95,2,2,1,0.0,1,0,0.09859154929577464,0.005832147937411096
4,78,2,2,1,-0.14285714285714285,1,1,0.6525821596244131,0.013869132290184922
4,100,3,3,0,0.2857142857142857,1,0,0.24882629107981222,0.005263157894736843
4,73,2,2,1,1.1428571428571428,1,0,0.13615023474178403,0.005334281650071124
3,160,3,1,2,-0.42857142857142855,1,0,-0.5211267605633803,0.005369843527738265
4,22,1,1,1,0.5714285714285714,0,1,0.023474178403755867,0.0002844950213371266
3,26,1,1,0,0.5714285714285714,1,1,0.07042253521126761,0.0029871977240398294
4,51,2,1,1,-0.14285714285714285,1,0,0.15492957746478872,0.00017780938833570413
4,55,2,1,1,1.5714285714285714,1,0,-0.1267605633802817,0.0
0,30,1,1,0,0.0,0,0,-0.5211267605633803,0.0
0,90,2,1,1,0.14285714285714285,1,0,-0.14553990610328638,0.0
4,651,7,7,8,-0.42857142857142855,1,0,-0.5211267605633803,0.05672119487908962
0,15,1,1,0,0.0,0,1,-0.5211267605633803,0.0
4,40,1,1,0,-0.14285714285714285,0,1,0.12206572769953052,0.0
1,58,2,1,1,-0.14285714285714285,1,0,-0.25821596244131456,0.0
4,128,3,3,0,0.0,1,1,1.8262910798122065,0.017780938833570414
4,48,1,1,1,1.2857142857142858,1,1,0.19812206572769953,0.005334281650071124
4,99,2,1,1,0.42857142857142855,0,0,0.6995305164319249,0.004445234708392603
4,150,3,3,1,0.0,0,0,1.5718309859154929,0.017211948790896162
4,312,3,6,3,-0.42857142857142855,1,1,-0.5211267605633803,0.0378022759601707
4,220,4,4,3,-0.14285714285714285,1,0,1.8262910798122065,0.03705547652916074
4,214,4,5,4,0.42857142857142855,1,0,1.5774647887323943,0.03648648648648649
0,260,4,3,4,-0.42857142857142855,0,0,-0.5211267605633803,0.017069701280227598
2,35,1,1,0,-0.2857142857142857,1,0,-0.4084507042253521,0.003271692745376956
4,80,2,2,1,-0.42857142857142855,1,1,-0.5211267605633803,0.0023115220483641537
4,84,3,2,2,1.0,1,0,0.37089201877934275,0.009174964438122334
0,550,5,5,3,-0.42857142857142855,1,0,-0.5211267605633803,0.012944523470839261
0,80,2,2,1,0.14285714285714285,1,0,0.13615023474178403,0.003556187766714083
4,110,2,2,1,-0.2857142857142857,1,0,0.6206572769953052,0.040682788051209104
4,55,3,1,1,0.0,1,0,-0.09107981220657277,0.0
1,110,3,3,2,-0.42857142857142855,1,0,0.004694835680751174,0.0031294452347083927
4,215,3,4,2,0.8571428571428571,0,0,1.1690140845070423,0.016002844950213372
3,80,2,1,0,-0.14285714285714285,0,0,-0.49295774647887325,0.0012091038406827881
4,167,3,3,2,-0.42857142857142855,1,0,-0.5211267605633803,0.011059743954480797
0,270,4,3,2,0.0,1,0,0.6056338028169014,0.008570412517780939
